Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0,1614.002075,0.135097,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.01,1182.85022,0.137984,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.02,1189.623413,0.137984,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.03,1440.052002,0.174805,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.04,1551.598999,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.05,1527.772461,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.06,1538.134644,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.07,1575.826782,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.08,1579.8479,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.09,1568.564575,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.1,1505.473145,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.2,1315.205566,0.134959,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.3,1696.097656,0.189029,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.4,1437.682007,0.173339,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.5,1431.676392,0.178663,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.6,1450.100464,0.181207,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.7,1010.792786,0.163848,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.8,900.299133,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.08,0,0,100,101,0.01,0.9,629.369385,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0,1441.088501,0.130267,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.01,1040.010498,0.140325,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.02,1033.001953,0.140325,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.03,1389.307495,0.176703,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.04,1588.190674,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.05,1589.746338,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.06,1526.109009,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.07,1531.69812,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.08,1558.417603,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.09,1543.878662,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.1,1543.106812,0.186884,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.2,1072.132812,0.124601,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.3,1611.344116,0.190432,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.4,1577.142212,0.182041,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.5,1475.773926,0.176452,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.6,1447.898315,0.180531,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.7,979.631714,0.163848,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.8,849.586731,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.09,0,0,100,101,0.01,0.9,613.759583,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0,1400.302002,0.128218,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.01,1063.249512,0.140325,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.02,1051.640259,0.140325,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.03,1512.994263,0.177517,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.04,1686.714355,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.05,1758.629761,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.06,1674.327026,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.07,1712.478882,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.08,1859.177124,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.09,1791.081421,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.1,1657.218872,0.188361,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.2,1351.613525,0.141131,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.3,1842.50647,0.187151,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.4,1581.069214,0.182096,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.5,1371.879272,0.17453,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.6,1438.269775,0.180531,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.7,952.909546,0.163848,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.8,847.419067,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.1,0,0,100,101,0.01,0.9,650.420349,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0,1091.024902,0.1276,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.01,1292.27356,0.12268,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.02,1409.699829,0.12268,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.03,1612.332275,0.186449,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.04,1630.843994,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.05,1575.733398,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.06,1644.364014,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.07,1657.384277,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.08,1741.929565,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.09,1648.418091,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.1,1641.315063,0.175861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.2,1667.288574,0.160553,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.3,1453.528076,0.171188,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.4,1676.856079,0.192819,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.5,1430.362305,0.168892,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.6,1333.224243,0.169857,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.7,999.399353,0.170531,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.8,838.786621,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.2,0,0,100,101,0.01,0.9,582.372253,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0,1361.204468,0.13547,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.01,1488.648682,0.134156,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.02,1376.016479,0.134156,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.03,1527.501465,0.179896,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.04,1742.468506,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.05,1631.41748,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.06,1630.502808,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.07,1664.8396,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.08,1671.228149,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.09,1650.857422,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.1,1726.412964,0.172861,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.2,1798.139893,0.154591,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.3,1716.397583,0.18983,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.4,1557.036743,0.178702,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.5,1446.030151,0.171018,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.6,1361.130005,0.171207,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.7,1051.71582,0.170531,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.8,862.574524,0.168,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.3,0,0,100,101,0.01,0.9,752.120483,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0,1258.96228,0.144788,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.01,933.198608,0.101923,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.02,898.543762,0.101923,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.03,1043.897339,0.121078,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.04,1776.621826,0.150214,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.05,1723.371094,0.150214,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.06,1755.60022,0.159489,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.07,1770.645996,0.159489,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.08,1777.969604,0.159489,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.09,1798.275879,0.159489,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.1,1788.871948,0.159489,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.2,1830.726196,0.181618,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.3,1749.852539,0.186838,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.4,1639.317139,0.181832,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.5,1755.503784,0.188672,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.6,1410.388428,0.174268,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.7,1154.76123,0.170399,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.8,907.727905,0.169153,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.4,0,0,100,101,0.01,0.9,614.867432,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0,1437.003418,0.143042,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.01,1053.688599,0.134689,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.02,1015.530945,0.134689,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.03,1203.028198,0.145072,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.04,1967.800293,0.168144,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.05,1696.164062,0.168144,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.06,1487.576782,0.17236,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.07,1418.023071,0.17236,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.08,1465.361084,0.17236,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.09,1434.701294,0.17236,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.1,1428.257324,0.17236,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.2,2034.264526,0.177434,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.3,1550.052124,0.180985,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.4,1764.483032,0.179591,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.5,1682.513184,0.182654,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.6,1327.593872,0.17692,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.7,1043.001953,0.169183,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.8,789.868591,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.5,0,0,100,101,0.01,0.9,632.968994,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0,1704.844849,0.146543,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.01,1023.067688,0.12211,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.02,1001.661194,0.12211,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.03,788.685364,0.193791,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.04,1255.65979,0.125133,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.05,1246.391846,0.125133,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.06,1795.781738,0.178257,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.07,1693.21582,0.178257,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.08,1720.807617,0.178257,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.09,1744.81958,0.178257,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.1,1747.282959,0.178257,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.2,1844.314087,0.18233,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.3,1803.600098,0.190602,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.4,1881.703491,0.18843,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.5,1625.837891,0.184378,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.6,1399.748047,0.173735,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.7,960.5578,0.165203,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.8,834.116272,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.6,0,0,100,101,0.01,0.9,648.349976,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0,839.369263,0.116934,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.01,775.944763,0.110176,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.02,784.737671,0.110176,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.03,731.294312,0.099299,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.04,1518.146484,0.1695,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.05,1504.459595,0.1695,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.06,1837.92688,0.177398,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.07,1763.513794,0.177398,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.08,1984.799438,0.177398,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.09,1779.446167,0.177398,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.1,1767.487549,0.177398,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.2,1830.818848,0.17785,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.3,1738.479492,0.202206,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.4,1708.781738,0.187676,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.5,1723.446289,0.184934,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.6,1543.622192,0.18129,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.7,1072.8396,0.166774,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.8,853.084351,0.166812,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.7,0,0,100,101,0.01,0.9,630.36908,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0,725.269104,0.075853,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.01,793.116272,0.110176,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.02,791.776428,0.110176,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.03,731.205688,0.14661,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.04,811.966858,0.167128,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.05,949.782532,0.167128,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.06,2117.810791,0.184338,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.07,2032.151367,0.184338,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.08,2022.870972,0.184338,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.09,1997.572021,0.184338,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.1,2092.484863,0.184338,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.2,1647.987061,0.189813,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.3,1684.348145,0.191901,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.4,1567.479736,0.191741,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.5,1635.943115,0.220985,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.6,1356.400024,0.174788,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.7,990.672241,0.166774,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.8,800.896606,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.8,0,0,100,101,0.01,0.9,641.441895,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0,939.018677,0.073433,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.01,856.98175,0.123952,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.02,783.488098,0.123952,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.03,732.372192,0.14661,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.04,813.620361,0.168365,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.05,801.855286,0.168365,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.06,1604.655884,0.214852,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.07,1581.045044,0.214852,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.08,1570.455688,0.214852,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.09,1569.549805,0.214852,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.1,1559.886353,0.214852,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.2,2187.125244,0.216059,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.3,1885.969116,0.184643,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.4,1687.515503,0.201678,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.5,1481.811768,0.175033,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.6,1580.961792,0.178977,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.7,1020.879333,0.166774,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.8,764.056213,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.04,0.9,0,0,100,101,0.01,0.9,612.29126,0.161944,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0,1280.665894,0.13887,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.01,988.092529,0.088847,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.02,1014.197998,0.088847,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.03,1410.178711,0.16492,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.04,1443.221802,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.05,1445.266846,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.06,1439.056152,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.07,1422.235352,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.08,1432.354248,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.09,1427.289551,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.1,1456.129883,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.2,1364.088745,0.126265,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.3,1365.547485,0.1467,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.4,1310.365601,0.150985,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.5,1374.101074,0.174348,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.6,1061.469604,0.163606,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.7,1025.740723,0.163831,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.8,836.240845,0.165423,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0,0,0,100,101,0.01,0.9,601.278503,0.162214,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0,1278.206421,0.138614,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.01,992.854614,0.089519,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.02,1010.286377,0.089519,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.03,1383.051025,0.163072,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.04,1437.079834,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.05,1412.147827,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.06,1434.653442,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.07,1459.735962,0.183867,DiversiTree,,,,,,,,,,,,
gen(100),0.05,0.01,0,0,100,101,0.01,0.08,1449.277954,0.183867,DiversiTree,,,,,,,,,,,,
